('AC04652-2022-11-02-10','A1-10','yCMMMPySpqVv', 'UB')
('AC22517-2022-11-02-4351','A242-13','r', 'LB')
('AC22517-2022-11-02-4353','A242-15','hOGemMAA', 'UB')
('AC22517-2022-11-01-4127','A230-5','nYaYEuIm', 'SL')
('SL04652-2022-11-02-4204','S176-4','gYKzaJlt', 'LB')
('AC22517-2022-11-02-4354','A242-16','rDYTfPPrJsUfPT', 'UB')
('SL22517-2022-11-02-4366','S182-22','wkSjAUdWLOszZE', 'UB')
('SL22517-2022-11-02-4367','S182-23','cWaNMBccUBN', 'SL')
('AC22517-2022-11-01-4132','A230-10','ganei', 'UB')
('SL22517-2022-11-01-4305','S180-9','qsge', 'LB')
('AC22517-2022-11-01-4137','A230-15','quQCtWWpb', 'UB')
('SL22517-2022-11-02-4377','S183-9','PysjFKtL', 'LB')
('SL22517-2022-11-02-4381','S183-13','lIGIPkGw', 'MB')
('AC04652-2022-11-02-4247','A236-17','EJppNCqZZOql', 'SL')
('AC22517-2022-11-02-4381','A244-7','KjOSpGkBqBxd', 'LB')
('AC12058-2022-11-01-4314','A240-12','sEFsoTzeKuc', 'SU')
('SL22517-2022-11-01-4331','S181-11','NueYqMdCEloIWvqy', 'UB')
('AC22517-2022-11-02-4388','A244-14','dzpeicSsbVjYsCBb', 'LB')
('AC22517-2022-11-02-4390','A244-16','aDKSouYIXMHdHofC', 'UB')
('SL22517-2022-11-02-4406','S184-14','xEy', 'UB')
('AC04652-2022-11-02-4265','A237-17','cRgYTvVJTCokO', 'SL')
('AC22517-2022-11-01-4166','A232-8','ZCvcymCVcfmkyhm', 'LB')
('SL12058-2022-11-01-4318','S180-22','yErTkTzpk', 'UB')
('AC04652-2022-11-02-4274','A238-8','UFxafRdDsBqyRl', 'LB')
('AC04652-2022-11-02-4275','A238-9','xwOJsUVTNZj', 'UB')
('AC22517-2022-11-01-4172','A232-14','WHBgIgGn', 'LB')
('AC04652-2022-11-01-4369','A243-13','mXirVtIZ', 'LB')
('AC04652-2022-11-02-4280','A238-14','xPxXnGKmejD', 'LB')
('SL04652-2022-11-02-4257','S178-9','LAaRcT', 'LB')
('AC04652-2022-11-02-4283','A238-17','rtcjerqlGi', 'SL')
('SL22517-2022-11-02-4421','S185-5','CwxIfSw', 'MB')
('AC12058-2022-11-01-4344','A242-6','R', 'SU')
('AC04652-2022-11-02-4284','A238-18','vQZ', 'SU')
('AC22517-2022-11-01-4180','A233-4','KIMq', 'UB')
('AC22517-2022-11-01-4181','A233-5','q', 'SL')
('SL22517-2022-11-01-4355','S182-11','vKtVmvVLC', 'UB')
('SL22517-2022-11-02-4427','S185-11','ipGssEVbl', 'UB')
('AC04652-2022-11-01-4378','A244-4','qJ', 'UB')
('AC22517-2022-11-02-4409','A245-17','ddhIZirnyQTNtQ', 'SL')
('AC04652-2022-11-02-4286','A239-2','sOYJnReNfrFk', 'LB')
('AC04652-2022-11-01-4389','A244-15','drabjjoGzDNZ', 'UB')
('SL22517-2022-11-01-4365','S182-21','QcHMCcd', 'MB')
('SL12058-2022-11-01-4348','S182-4','h', 'LB')
('AC22517-2022-11-01-4190','A233-14','GsWjlEH', 'LB')
('SL04652-2022-11-02-4274','S179-2','gyUxYtt', 'MB')
('SL04652-2022-11-01-4357','S182-13','WOOsgn', 'MB')
('AC12058-2022-11-01-4358','A243-2','QhadDJgGBSOYPY', 'LB')
('AC22517-2022-11-02-4426','A246-16','XZ', 'UB')
('AC22517-2022-11-01-4196','A234-2','kJcubVVbKjbyBVM', 'LB')
('AC22517-2022-11-01-4198','A234-4','XL', 'UB')
('AC22517-2022-11-01-4199','A234-5','HtNnAUFyLou', 'SL')
('SL12058-2022-11-01-4353','S182-9','yQQ', 'LB')
('SL12058-2022-11-01-4354','S182-10','ZhovWLBIreQNW', 'MB')
('AC04652-2022-11-02-4311','A240-9','XKnI', 'UB')
('AC04652-2022-11-01-4408','A245-16','nKIsu', 'UB')
('AC04652-2022-11-01-4411','A246-1','LXsUCUD', 'LB')
('SL12058-2022-11-01-4368','S182-24','grPdBQL', 'SU')
('AC12058-2022-11-01-4373','A243-17','tHTZIbeejZ', 'SL')
('SL04652-2022-11-01-4377','S183-9','RzvrRmI', 'LB')
('SL04652-2022-11-01-4378','S183-10','dLjckDxlXViYtVme', 'MB')
('AC22517-2022-11-01-4210','A234-16','rvDdibESM', 'UB')
('SL04652-2022-11-01-4380','S183-12','oMDW', 'LB')
('AC12058-2022-11-01-4378','A244-4','CrTqxKmTMh', 'UB')
('AC22517-2022-11-01-4216','A235-4','SAb', 'UB')
('AC04652-2022-11-02-4331','A241-11','egdILEvA', 'SL')
('AC22517-2022-11-01-4218','A235-6','AkshHEMcecOf', 'SU')
('SL22517-2022-11-01-4382','S183-14','rty', 'UB')
('SL22517-2022-11-02-4476','S187-12','VlgbVMJseLTR', 'LB')
('AC04652-2022-11-01-4435','A247-7','hN', 'LB')
('AC04652-2022-11-01-4474','A249-10','jFKoWihjL', 'UB')
('SL22517-2022-11-01-4491','S188-3','ZfEvxUkWJhG', 'UB')
('AC22517-2022-11-01-4307','A240-5','lcnOSdwq', 'SL')
('SL04652-2022-11-01-4472','S187-8','dSPSm', 'SU')
('AC22517-2022-11-02-4537','A253-1','fVu', 'LB')
('AC04652-2022-11-01-4523','A252-5','dEFIiWini', 'SL')
('AC04652-2022-11-02-4421','A246-11','azxJSlDoSSzFMZ', 'SL')
('AC04652-2022-11-01-4526','A252-8','fYuXw', 'LB')
('SL12058-2022-11-01-4464','S186-24','XlHN', 'SU')
('AC12058-2022-11-01-4473','A249-9','kBzpWhWVOLHanR', 'UB')
('AC22517-2022-11-01-4314','A240-12','sCp', 'SU')
('AC04652-2022-11-02-4423','A246-13','LZlMrBOs', 'LB')
('AC22517-2022-11-02-4542','A253-6','e', 'SU')
('AC22517-2022-11-01-4319','A240-17','qM', 'SL')
('SL04652-2022-11-01-4483','S187-19','funeYeDhR', 'UB')
('AC04652-2022-11-02-4428','A246-18','VgISlJVFcVTTYCAX', 'SU')
('SL22517-2022-11-01-4503','S188-15','GNi', 'SL')
('SL22517-2022-11-02-4574','S191-14','OcEJhZgsENQcJL', 'UB')
('SL22517-2022-11-01-4504','S188-16','APEn', 'SU')
('AC04652-2022-11-02-4430','A247-2','H', 'LB')
('SL04652-2022-11-02-4410','S184-18','IkgQlrEBaEIQun', 'MB')
('SL22517-2022-11-01-4506','S188-18','BoQuR', 'MB')
('AC12058-2022-11-01-4484','A250-2','bKzhAcK', 'LB')
('SL22517-2022-11-01-4508','S188-20','DuJl', 'LB')
('SL04652-2022-11-02-4417','S185-1','VGbSy', 'LB')
('AC04652-2022-11-01-4539','A253-3','bdjySIAG', 'UB')
('AC04652-2022-11-02-4436','A247-8','G', 'LB')
('SL22517-2022-11-01-4513','S189-1','HfM', 'LB')
('AC04652-2022-11-02-4440','A247-12','UzizvTBWbmSH', 'SU')
('AC12058-2022-11-01-4490','A250-8','SNQjDfV', 'LB')
('SL12058-2022-11-01-4483','S187-19','TIbQkHyQxjt', 'UB')
('AC12058-2022-11-01-4493','A250-11','ZME', 'SL')
('SL12058-2022-11-01-4510','S188-22','JgDD', 'UB')
('AC22517-2022-11-02-4574','A255-2','bzTRvZElinrEdD', 'LB')
('SL22517-2022-11-01-4551','S190-15','Ymdp', 'SL')
('AC22517-2022-11-02-4578','A255-6','lZwWoQIMXjGVjoXa', 'SU')
('SL22517-2022-11-01-4554','S190-18','cxvNSttxwsUSYRMs', 'MB')
('SL04652-2022-11-01-4539','S190-3','PciykPYVv', 'UB')
('SL04652-2022-11-01-4541','S190-5','sxEKXNVao', 'MB')
('SL12058-2022-11-01-4523','S189-11','Y', 'UB')
('AC12058-2022-11-01-4535','A252-17','Mc', 'SL')
('AC04652-2022-11-01-4592','A256-2','T', 'LB')
('SL12058-2022-11-01-4529','S189-17','uuR', 'LB')
('SL22517-2022-11-02-4637','S194-5','jxtN', 'MB')
('AC22517-2022-11-01-4387','A244-13','x', 'LB')
('AC22517-2022-11-01-4388','A244-14','ifROIHcPDJQN', 'LB')
('AC22517-2022-11-01-4390','A244-16','PnUD', 'UB')
('AC22517-2022-11-01-4392','A244-18','YmdXTBsnxsd', 'SU')
('SL04652-2022-11-02-4476','S187-12','VMUiXtGMC', 'LB')
('AC22517-2022-11-02-4600','A256-10','gbKIInJdCDJoaxYu', 'UB')
('AC12058-2022-11-01-4549','A253-13','AjdDliThkWRXvUrL', 'LB')
('SL22517-2022-11-01-4574','S191-14','RQXmCNppogYJ', 'UB')
('SL04652-2022-11-02-4483','S187-19','FlIGTyAgq', 'UB')
('SL22517-2022-11-02-4648','S194-16','RLvqzm', 'SU')
('AC04652-2022-11-01-4607','A256-17','ZjLTPnPnNuCQkwUL', 'SL')
('AC04652-2022-11-02-4509','A251-9','BnyuodKBT', 'UB')
('AC04652-2022-11-01-4611','A257-3','KXPFIDmbAm', 'UB')
('AC22517-2022-11-02-4610','A257-2','WaDbVDMWCbZs', 'LB')
('AC04652-2022-11-02-4510','A251-10','JiNRDnMyFdmC', 'UB')
('SL22517-2022-11-01-4584','S191-24','HvNypVWFlzu', 'SU')
('AC04652-2022-11-01-4612','A257-4','OPMDIzvigUhvVyuo', 'UB')
('AC12058-2022-11-01-4563','A254-9','mTE', 'UB')
('SL22517-2022-11-02-4656','S194-24','AOwJ', 'SU')
('AC12058-2022-11-01-4567','A254-13','cR', 'LB')
('SL22517-2022-11-01-4588','S192-4','TDyewqtDE', 'LB')
('AC22517-2022-11-01-4407','A245-15','XnnuWWJzdaa', 'UB')
('AC12058-2022-11-01-4570','A254-16','PQN', 'UB')
('AC22517-2022-11-02-4624','A257-16','BFhjQeyDirCxGJpq', 'UB')
('AC04652-2022-11-02-4522','A252-4','kggjBwHkGSyS', 'UB')
('AC22517-2022-11-02-4625','A257-17','nm', 'SL')
('AC12058-2022-11-01-4575','A255-3','GIev', 'UB')
('AC22517-2022-11-02-4634','A258-8','MVXgEWM', 'LB')
('SL22517-2022-11-02-4667','S195-11','ZfKlmtOjwSQXpq', 'UB')
('AC22517-2022-11-01-4415','A246-5','h', 'SL')
('SL04652-2022-11-02-4512','S188-24','TWZfUIkWSWNjibkz', 'SU')
('SL12058-2022-11-01-4562','S191-2','dil', 'MB')
('AC22517-2022-11-01-4418','A246-8','xZAn', 'LB')
('AC12058-2022-11-01-4589','A255-17','QbDJ', 'SL')
('SL22517-2022-11-02-4681','S196-1','KkucfpvRYCl', 'LB')
('AC22517-2022-11-02-4660','A259-16','tDBpfJLcyD', 'UB')
('SL04652-2022-11-02-4544','S190-8','XSgYrx', 'SU')
('SL04652-2022-11-02-4546','S190-10','fdIRMlS', 'MB')
('SL12058-2022-11-01-4589','S192-5','xQRrWCVKr', 'MB')
('SL04652-2022-11-01-4623','S193-15','UUE', 'SL')
('AC12058-2022-11-01-4637','A258-11','vBCuzoGsd', 'SL')
('SL22517-2022-11-02-4715','S197-11','MpLBV', 'UB')
('AC22517-2022-11-02-4698','A261-18','gocSAxJaDFL', 'SU')
('SL04652-2022-11-01-4648','S194-16','AGvJvr', 'SU')
('SL22517-2022-11-02-4730','S198-2','XQLDXeCGuHZK', 'MB')
('AC04652-2022-11-01-4694','A261-14','TLHzFryBlgyTVupi', 'LB')
('AC04652-2022-11-01-4695','A261-15','K', 'UB')
('AC12058-2022-11-01-4650','A259-6','vV', 'SU')
('AC04652-2022-11-02-4596','A256-6','XIdDp', 'SU')
('AC22517-2022-11-02-4708','A262-10','jGzuGVnpIryyVaYY', 'UB')
('SL04652-2022-11-02-4590','S192-6','pupCojyMx', 'UB')
('AC22517-2022-11-01-4492','A250-10','PtNAZXH', 'UB')
('SL22517-2022-11-02-4742','S198-14','LJRWeaPCTVIXo', 'UB')
('AC04652-2022-11-01-4702','A262-4','TDNbu', 'UB')
('AC12058-2022-11-01-4662','A259-18','GacHlgfolvQZ', 'SU')
('AC12058-2022-11-01-4663','A260-1','sdQkQyzEAfFeq', 'LB')
('SL04652-2022-11-02-4597','S192-13','ahZUkgjcGgxvMb', 'MB')
('AC04652-2022-11-01-4709','A262-11','eOlCoJHiOMkffZvD', 'SL')
('AC04652-2022-11-01-4711','A262-13','cQHgAafWIkT', 'LB')
('SL12058-2022-11-01-4657','S195-1','RlNxG', 'LB')
('SL04652-2022-11-01-4670','S195-14','kgc', 'UB')
('AC04652-2022-11-02-4610','A257-2','ztxraEEo', 'LB')
('AC12058-2022-11-01-4672','A260-10','upclXKldKJOKh', 'UB')
('SL12058-2022-11-01-4661','S195-5','UqGtAaeiWb', 'MB')
('SL12058-2022-11-01-4663','S195-7','TSCjEYtMJfAdn', 'SL')
('AC04652-2022-11-01-4724','A263-8','XaUlliIVWjbEDsI', 'LB')
('AC22517-2022-11-01-4538','A253-2','dqSJMmS', 'LB')
('SL22517-2022-11-02-4788','S200-12','YOPUaw', 'LB')
('AC22517-2022-11-02-4783','A266-13','SS', 'LB')
('AC04652-2022-11-02-4663','A260-1','viXMgkJBNgj', 'LB')
('AC22517-2022-11-02-4798','A267-10','TloDh', 'UB')
('SL12058-2022-11-01-4720','S197-16','PjiWFGVXjF', 'SU')
('AC04652-2022-11-01-4778','A266-8','nzsIEelFlIcI', 'LB')
('AC12058-2022-11-01-4747','A264-13','RrGeVHmecRWQS', 'LB')
('SL04652-2022-11-02-4682','S196-2','OVqx', 'MB')
('SL04652-2022-11-02-4692','S196-12','OlgrJAwVYA', 'LB')
('SL12058-2022-11-01-4735','S198-7','qfT', 'SL')
('SL04652-2022-11-02-4697','S196-17','Wred', 'LB')
('AC04652-2022-11-02-4681','A261-1','jZFMryFIMJ', 'LB')
('SL22517-2022-11-02-4816','S201-16','REbTxNZrEIke', 'SU')
('SL04652-2022-11-02-4700','S196-20','F', 'LB')
('SL22517-2022-11-01-4789','S200-13','AVd', 'MB')
('AC12058-2022-11-01-4800','A267-12','gMVKZgBEcfCzs', 'SU')
('AC04652-2022-11-01-4853','A270-11','GGrqnsdgaCpaU', 'SL')
('SL12058-2022-11-01-4787','S200-11','enNA', 'UB')
('AC22517-2022-11-01-4637','A258-11','JROUjtLgScwPqz', 'SL')
('AC12058-2022-11-01-4804','A267-16','nSAIKeOmzDSQKpLJ', 'UB')
('AC22517-2022-11-01-4640','A258-14','VTYRyRSnfiJarP', 'LB')
('AC22517-2022-11-01-4641','A258-15','Tqj', 'UB')
('AC04652-2022-11-02-4734','A263-18','LuyUrfI', 'SU')
('AC22517-2022-11-01-4644','A258-18','Py', 'SU')
('AC12058-2022-11-01-4810','A268-4','nOzKMkeULFvwFYiv', 'UB')
('SL04652-2022-11-02-4747','S198-19','cul', 'UB')
('AC22517-2022-11-01-4647','A259-3','rIstu', 'UB')
('AC04652-2022-11-02-4737','A264-3','ySAs', 'UB')
('SL04652-2022-11-01-4815','S201-15','Kz', 'SL')
('SL22517-2022-11-02-4880','S204-8','pjOdgvMHs', 'SU')
('SL04652-2022-11-02-4752','S198-24','ycaMzZbLZ', 'SU')
('SL22517-2022-11-02-4882','S204-10','nqRpZwrpdSpovcwV', 'MB')
('SL04652-2022-11-01-4821','S201-21','l', 'MB')
('SL04652-2022-11-02-4759','S199-7','YrxBf', 'SL')
('AC22517-2022-11-01-4655','A259-11','V', 'SL')
('AC22517-2022-11-02-4881','A272-3','s', 'UB')
('SL22517-2022-11-02-4888','S204-16','jB', 'SU')
('SL04652-2022-11-02-4764','S199-12','qkpmHDvvWTGf', 'LB')
('AC04652-2022-11-02-4748','A264-14','aFaaUuTLN', 'LB')
('AC22517-2022-11-02-4887','A272-9','uRFjpYNRv', 'UB')
('SL22517-2022-11-02-4917','S205-21','HyQ', 'MB')
('AC12058-2022-11-01-4857','A270-15','IAW', 'UB')
('SL04652-2022-11-02-4797','S200-21','BDGwXBHHvjTmKPg', 'MB')
('SL04652-2022-11-01-4865','S203-17','doAPeOPF', 'LB')
('SL22517-2022-11-02-4925','S206-5','bzrtO', 'MB')
('AC04652-2022-11-02-4793','A267-5','BWg', 'SL')
('SL04652-2022-11-02-4805','S201-5','dLPZ', 'MB')
('SL04652-2022-11-02-4806','S201-6','IiIKAMaynOwlFebT', 'UB')
('SL04652-2022-11-02-4809','S201-9','pisMKmL', 'LB')
('AC22517-2022-11-02-4936','A275-4','umBy', 'UB')
('SL22517-2022-11-01-4856','S203-8','fP', 'SU')
('SL12058-2022-11-01-4841','S202-17','VQ', 'LB')
('AC22517-2022-11-01-4712','A262-14','fEzcXPMwlmkC', 'LB')
('AC22517-2022-11-02-4987','A278-1','tJUvdLqbwMrSZ', 'LB')
('SL22517-2022-11-02-4980','S208-12','QdEfUTQpjBMZWMj', 'LB')
('AC22517-2022-11-02-4990','A278-4','XaZuBgrjcLnPRk', 'UB')
('AC04652-2022-11-01-4931','A274-17','NOcCPBxFwlW', 'SL')
('SL22517-2022-11-02-4983','S208-15','OaOUsE', 'SL')
('SL04652-2022-11-02-4858','S203-10','thMEtbrwNRYhlVXt', 'MB')
('SL04652-2022-11-02-4868','S203-20','KJS', 'LB')
('AC22517-2022-11-02-5005','A279-1','QHyMWdLems', 'LB')
('SL22517-2022-11-02-5000','S209-8','GGRigZJOj', 'SU')
('SL22517-2022-11-02-5001','S209-9','wJWjLd', 'LB')
('SL22517-2022-11-02-5002','S209-10','dyoKvoAsJpc', 'MB')
('AC12058-2022-11-01-4922','A274-8','oMYoTYIGG', 'LB')
('SL04652-2022-11-01-4948','S207-4','bjEptSCPGgvG', 'LB')
('SL12058-2022-11-01-4893','S204-21','lXKncgNYJDmmj', 'MB')
('SL12058-2022-11-01-4894','S204-22','N', 'UB')
('SL04652-2022-11-01-4951','S207-7','okCsPsbcwg', 'SL')
('AC04652-2022-11-01-4953','A276-3','PaCaaqdP', 'UB')
('SL04652-2022-11-01-4956','S207-12','nxKxGWsGCLvi', 'LB')
('SL22517-2022-11-02-5011','S209-19','NLbMOeGD', 'UB')
('SL12058-2022-11-01-4903','S205-7','WfHFFqdudJqhCCb', 'SL')
('SL04652-2022-11-02-4892','S204-20','oMp', 'LB')
('AC12058-2022-11-01-4940','A275-8','DkyBfqiqLazocv', 'LB')
('AC12058-2022-11-01-4942','A275-10','AfcEtMj', 'UB')
('SL22517-2022-11-02-5015','S209-23','AZ', 'SL')
('SL04652-2022-11-01-4971','S208-3','OSjmZjO', 'UB')
('AC22517-2022-11-01-4790','A267-2','jRnULBYvNfZX', 'LB')
('AC04652-2022-11-02-4897','A273-1','cQEsZyqFPc', 'LB')
('SL22517-2022-11-02-5022','S210-6','OizNUwsYUfHF', 'UB')
('SL04652-2022-11-02-4909','S205-13','PGkTfLoGcKpBD', 'MB')
('AC22517-2022-11-01-4793','A267-5','JbbP', 'SL')
('SL22517-2022-11-01-4943','S206-23','CKvtUbLiwyqL', 'SL')
('AC22517-2022-11-01-4795','A267-7','f', 'LB')
('SL04652-2022-11-02-4916','S205-20','CuubzMGcwK', 'LB')
('AC22517-2022-11-01-4799','A267-11','GmxXCZJsUGhsOpWP', 'SL')
('SL22517-2022-11-01-4946','S207-2','vXXus', 'MB')
('AC04652-2022-11-02-4905','A273-9','xusdh', 'UB')
('SL22517-2022-11-02-5033','S210-17','E', 'LB')
('AC22517-2022-11-01-4803','A267-15','DhlMjXnkeAgLHHiC', 'UB')
('AC12058-2022-11-01-4964','A276-14','UYEQYHbHrHlz', 'LB')
('AC22517-2022-11-01-4808','A268-2','DJwhykSjBrLV', 'LB')
('AC04652-2022-11-02-4911','A273-15','OdWI', 'UB')
('SL22517-2022-11-02-5042','S211-2','ngizRkGWmH', 'MB')
('AC04652-2022-11-02-4918','A274-4','JkkWZwiZCX', 'UB')
('AC12058-2022-11-01-4975','A277-7','KCzLApKaUr', 'LB')
('SL12058-2022-11-01-4940','S206-20','NlTAbzeRhxmUMsFg', 'LB')
('AC22517-2022-11-01-4817','A268-11','Yy', 'SL')
('AC22517-2022-11-02-5064','A282-6','hHEaFzhzwJV', 'SU')
('AC04652-2022-11-02-4931','A274-17','GurYsgIrUqm', 'SL')
('AC22517-2022-11-01-4822','A268-16','GgKuQzhLmPvHn', 'UB')
('SL12058-2022-11-01-4943','S206-23','TzLniWHDjQGbQsaJ', 'SL')
('SL12058-2022-11-01-4944','S206-24','pwTTdtyzrA', 'SU')
('AC04652-2022-11-01-5040','A280-18','dJ', 'SU')
('AC04652-2022-11-02-4977','A277-9','PyQRQ', 'UB')
('SL04652-2022-11-02-4983','S208-15','iFvLg', 'SL')
('AC22517-2022-11-01-4871','A271-11','SWAzjZ', 'SL')
('AC04652-2022-11-01-5045','A281-5','DdOkXOLFBxSw', 'SL')
('SL12058-2022-11-01-4998','S209-6','BQzfyWeLDcRz', 'UB')
('AC04652-2022-11-02-5020','A279-16','eBKgiUYAg', 'UB')
('AC12058-2022-11-01-5066','A282-8','BelNpitMAGr', 'LB')
('AC12058-2022-11-01-5068','A282-10','ZBWlFvFJcPgo', 'UB')
('SL04652-2022-11-02-5026','S210-10','tDoPthKfntFe', 'MB')
('SL04652-2022-11-01-5096','S213-8','uxZQweNWRQIn', 'SU')
('AC22517-2022-11-01-4914','A273-18','qqCjyBcvcUXpaG', 'SU')
('SL22517-2022-11-01-5067','S212-3','QLiNzXWbWOH', 'UB')
('SL22517-2022-11-01-5068','S212-4','qJDvGvrUpYVwxY', 'LB')
('AC04652-2022-11-02-5027','A280-5','jYUrJfqgnG', 'SL')
('AC12058-2022-11-01-5075','A282-17','VWslPIZN', 'SL')
('AC12058-2022-11-01-5076','A282-18','icMIzBXFsAPS', 'SU')
('SL12058-2022-11-01-5033','S210-17','KlbmnnjE', 'LB')
('AC22517-2022-11-02-5138','A286-8','oOt', 'LB')
('SL22517-2022-11-01-5074','S212-10','hth', 'MB')
('SL12058-2022-11-01-5066','S212-2','nq', 'MB')
('SL12058-2022-11-01-5067','S212-3','DdLVjVLSxsPrHrv', 'UB')
('AC22517-2022-11-01-4957','A276-7','pg', 'LB')
('AC04652-2022-11-01-5118','A285-6','I', 'SU')
('AC22517-2022-11-01-4971','A277-3','f', 'UB')
('SL04652-2022-11-01-5157','S215-21','VGqGYY', 'MB')
('SL04652-2022-11-01-5158','S215-22','fW', 'UB')
('SL04652-2022-11-02-5076','S212-12','izDYHefczvAaQ', 'LB')
('AC12058-2022-11-01-5124','A285-12','idIPgETvEQw', 'SU')
('SL04652-2022-11-01-5161','S216-1','cLuzfPfjin', 'LB')
('AC22517-2022-11-01-4975','A277-7','mV', 'LB')
('SL04652-2022-11-02-5080','S212-16','dSnbfUo', 'SU')
('SL04652-2022-11-01-5164','S216-4','V', 'LB')
('AC04652-2022-11-01-5136','A286-6','yfsuIWJkgfKqaAZ', 'SU')
('SL04652-2022-11-01-5169','S216-9','RTzagSJDKFDJobhN', 'LB')
('AC04652-2022-11-01-5138','A286-8','mM', 'LB')
('AC22517-2022-11-01-4985','A277-17','dTaNGbE', 'SL')
('SL04652-2022-11-02-5086','S212-22','YXbelkRBU', 'UB')
('SL22517-2022-11-01-5119','S214-7','vTDaAYKPlCDKkh', 'SL')
('AC22517-2022-11-01-4991','A278-5','AAgMDkSD', 'SL')
('SL12058-2022-11-01-5099','S213-11','CubVxlZeQ', 'UB')
('SL12058-2022-11-01-5100','S213-12','tatOR', 'LB')
('SL04652-2022-11-02-5087','S212-23','KRalSmFS', 'SL')
('SL22517-2022-11-01-5125','S214-13','Rux', 'MB')
('SL22517-2022-11-01-5126','S214-14','Mtsf', 'UB')
('AC12058-2022-11-01-5143','A286-13','eiSRtEGFs', 'LB')
('AC22517-2022-11-02-5202','A289-18','gh', 'SU')
('SL12058-2022-11-01-5105','S213-17','iaIhLVADILWOd', 'LB')
('SL22517-2022-11-01-5133','S214-21','id', 'MB')
('AC04652-2022-11-02-5095','A284-1','PpOEVMeVKiXSDMc', 'LB')
('SL12058-2022-11-01-5112','S213-24','ICmNNlOoUhVj', 'SU')
('AC22517-2022-11-02-5212','A290-10','cnToXGpXLB', 'UB')
('SL04652-2022-11-02-5106','S213-18','QkVrST', 'MB')
('AC22517-2022-11-02-5216','A290-14','kQULPbUU', 'LB')
('AC22517-2022-11-02-5217','A290-15','abjJEBa', 'UB')
('SL04652-2022-11-01-5186','S217-2','rVYE', 'MB')
('AC12058-2022-11-01-5168','A288-2','UmigfYmwMI', 'LB')
('AC04652-2022-11-01-5161','A287-13','dGwCXmD', 'LB')
('AC22517-2022-11-01-5015','A279-11','JPbgpUw', 'SL')
('AC04652-2022-11-02-5106','A284-12','T', 'SU')
('AC22517-2022-11-02-5228','A291-8','cyZJh', 'LB')
('SL04652-2022-11-01-5192','S217-8','uymeDNLI', 'SU')
('AC04652-2022-11-02-5108','A284-14','LZf', 'LB')
('SL12058-2022-11-01-5130','S214-18','fwcD', 'MB')
('AC22517-2022-11-02-5233','A291-13','ZpTGQFPMWLql', 'LB')
('SL22517-2022-11-01-5160','S215-24','lLDmk', 'SU')
('AC04652-2022-11-02-5116','A285-4','iWbfYREnZYrwnV', 'UB')
('SL22517-2022-11-01-5165','S216-5','zbmXv', 'MB')
('AC04652-2022-11-01-5181','A288-15','UUKnO', 'UB')
('SL22517-2022-11-02-5243','S219-11','XsKIqf', 'UB')
('SL22517-2022-11-01-5167','S216-7','rcZohLa', 'SL')
('SL04652-2022-11-01-5211','S218-3','iOZ', 'UB')
('SL22517-2022-11-01-5168','S216-8','EgVcEwwfHT', 'SU')
('SL04652-2022-11-01-5212','S218-4','oSWeIXcrdlgi', 'LB')
('AC04652-2022-11-01-5191','A289-7','mdkYQZDlonyP', 'LB')
('AC12058-2022-11-01-5194','A289-10','qiQktgQ', 'UB')
('SL04652-2022-11-02-5150','S215-14','sKrTXODBbaHfFUXR', 'UB')
('AC22517-2022-11-01-5042','A281-2','yJjIAlhUgJWGwY', 'LB')
('SL22517-2022-11-02-5260','S220-4','PJDTpiGoSQPo', 'LB')
('AC22517-2022-11-02-5258','A293-2','ibLQceeU', 'LB')
('AC04652-2022-11-02-5136','A286-6','ErIgbpmgHKnMv', 'SU')
('AC22517-2022-11-01-5048','A281-8','qaGxpVc', 'LB')
('AC12058-2022-11-01-5202','A289-18','KeHf', 'SU')
('SL04652-2022-11-02-5177','S216-17','tpJQkzpMZCAJlL', 'LB')
('SL22517-2022-11-02-5283','S221-3','MFOgZVAcHFLrez', 'UB')
('SL22517-2022-11-02-5284','S221-4','VtxADRzABKuCuo', 'LB')
('AC22517-2022-11-02-5273','A293-17','NbHgNAyz', 'SL')
('SL12058-2022-11-01-5176','S216-16','wYtPTodqunPMGz', 'SU')
('SL04652-2022-11-01-5239','S219-7','KpIIhcQNK', 'SL')
('SL22517-2022-11-01-5211','S218-3','J', 'UB')
('SL04652-2022-11-01-5241','S219-9','dNQpdYSlC', 'LB')
('AC22517-2022-11-01-5075','A282-17','yR', 'SL')
('SL22517-2022-11-01-5217','S218-9','WS', 'LB')
('AC04652-2022-11-01-5231','A291-11','wAPyH', 'SL')
('AC04652-2022-11-02-5168','A288-2','i', 'LB')
('AC12058-2022-11-01-5225','A291-5','UkiotfzlydTdiORT', 'SL')
('AC04652-2022-11-02-5169','A288-3','hkIzRdnnLQQwox', 'UB')
('AC04652-2022-11-01-5237','A291-17','t', 'SL')
('SL04652-2022-11-02-5202','S217-18','oYLlSnSfEqM', 'MB')
('AC04652-2022-11-02-5171','A288-5','rruiuWKSjFsZ', 'SL')
('SL12058-2022-11-01-5203','S217-19','r', 'UB')
('AC22517-2022-11-01-5098','A284-4','gcEDHviPNPGhQNu', 'UB')
('SL22517-2022-11-02-5316','S222-12','ithiTJ', 'LB')
('SL22517-2022-11-02-5317','S222-13','ITVWeYgjQBre', 'MB')
('AC22517-2022-11-01-5101','A284-7','Be', 'LB')
('SL22517-2022-11-01-5237','S219-5','TdH', 'MB')
